"","map_R","map_G","map_B","satellite_R","satellite_G","satellite_B"
"543",0.92156862745098,0.909803921568627,0.870588235294118,0.16078431372549,0.262745098039216,0.196078431372549
"544",0.925490196078431,0.909803921568627,0.827450980392157,0.172549019607843,0.262745098039216,0.152941176470588
"545",0.937254901960784,0.929411764705882,0.886274509803922,0.0588235294117647,0.176470588235294,0.137254901960784
"546",0.925490196078431,0.909803921568627,0.827450980392157,0.113725490196078,0.219607843137255,0.133333333333333
"547",0.933333333333333,0.917647058823529,0.83921568627451,0.172549019607843,0.270588235294118,0.2
"548",0,0,0,0.184313725490196,0.266666666666667,0.188235294117647
"549",0.92156862745098,0.909803921568627,0.870588235294118,0.0980392156862745,0.215686274509804,0.156862745098039
"550",0.925490196078431,0.909803921568627,0.827450980392157,0.145098039215686,0.243137254901961,0.149019607843137
"551",0.937254901960784,0.929411764705882,0.87843137254902,0.0274509803921569,0.145098039215686,0.0823529411764706
"552",0.92156862745098,0.909803921568627,0.870588235294118,0.258823529411765,0.32156862745098,0.227450980392157
"553",0.898039215686275,0.886274509803922,0.847058823529412,0.145098039215686,0.254901960784314,0.176470588235294
"554",0.92156862745098,0.909803921568627,0.870588235294118,0.203921568627451,0.294117647058824,0.219607843137255
"555",0.898039215686275,0.886274509803922,0.847058823529412,0.164705882352941,0.235294117647059,0.16078431372549
"556",0.92156862745098,0.909803921568627,0.870588235294118,0.117647058823529,0.219607843137255,0.129411764705882
"557",0.92156862745098,0.909803921568627,0.870588235294118,0.0823529411764706,0.184313725490196,0.105882352941176
"558",0.92156862745098,0.909803921568627,0.870588235294118,0.0745098039215686,0.172549019607843,0.0901960784313725
"559",0.92156862745098,0.909803921568627,0.870588235294118,0.0784313725490196,0.2,0.133333333333333
"560",0.909803921568627,0.894117647058824,0.815686274509804,0.164705882352941,0.247058823529412,0.156862745098039
"561",0.92156862745098,0.909803921568627,0.870588235294118,0.364705882352941,0.415686274509804,0.337254901960784
"562",0.898039215686275,0.886274509803922,0.847058823529412,0.156862745098039,0.250980392156863,0.184313725490196
"563",0.941176470588235,0.929411764705882,0.847058823529412,0.164705882352941,0.23921568627451,0.125490196078431
"564",0,0,0,0.337254901960784,0.392156862745098,0.305882352941176
"565",0.92156862745098,0.909803921568627,0.870588235294118,0.0823529411764706,0.211764705882353,0.149019607843137
"566",0.92156862745098,0.909803921568627,0.870588235294118,0.211764705882353,0.305882352941176,0.227450980392157
"567",0.925490196078431,0.909803921568627,0.827450980392157,0.188235294117647,0.266666666666667,0.180392156862745
"568",0.92156862745098,0.909803921568627,0.870588235294118,0.36078431372549,0.403921568627451,0.313725490196078
"569",0.92156862745098,0.909803921568627,0.870588235294118,0.482352941176471,0.505882352941176,0.423529411764706
"570",0.925490196078431,0.909803921568627,0.827450980392157,0.470588235294118,0.494117647058824,0.4
"571",0.925490196078431,0.909803921568627,0.827450980392157,0.129411764705882,0.223529411764706,0.141176470588235
"572",0.286274509803922,0.286274509803922,0.274509803921569,0.509803921568627,0.529411764705882,0.458823529411765
"573",0.92156862745098,0.909803921568627,0.870588235294118,0.113725490196078,0.243137254901961,0.156862745098039
"574",0.92156862745098,0.909803921568627,0.870588235294118,0.0745098039215686,0.207843137254902,0.145098039215686
"575",0.925490196078431,0.909803921568627,0.827450980392157,0.133333333333333,0.211764705882353,0.117647058823529
"576",0.92156862745098,0.909803921568627,0.870588235294118,0.52156862745098,0.517647058823529,0.411764705882353
"577",0.898039215686275,0.847058823529412,0.729411764705882,0.00392156862745098,0.109803921568627,0.0470588235294118
"578",0.929411764705882,0.913725490196078,0.831372549019608,0.0941176470588235,0.184313725490196,0.105882352941176
"579",0,0,0,0.490196078431373,0.509803921568627,0.435294117647059
"580",0.898039215686275,0.886274509803922,0.847058823529412,0.176470588235294,0.309803921568627,0.235294117647059
"581",0.898039215686275,0.886274509803922,0.847058823529412,0.180392156862745,0.27843137254902,0.207843137254902
"582",0.901960784313726,0.886274509803922,0.807843137254902,0.266666666666667,0.329411764705882,0.16078431372549
"583",0.925490196078431,0.909803921568627,0.827450980392157,0.0470588235294118,0.145098039215686,0.0705882352941176
"584",0,0,0,0.419607843137255,0.454901960784314,0.384313725490196
"585",0.913725490196078,0.901960784313726,0.866666666666667,0.196078431372549,0.294117647058824,0.223529411764706
"586",0.925490196078431,0.909803921568627,0.827450980392157,0.180392156862745,0.270588235294118,0.16078431372549
"587",0.925490196078431,0.909803921568627,0.827450980392157,0.176470588235294,0.250980392156863,0.16078431372549
"588",0.925490196078431,0.909803921568627,0.827450980392157,0.0745098039215686,0.133333333333333,0.0549019607843137
"589",0.925490196078431,0.909803921568627,0.827450980392157,0.101960784313725,0.215686274509804,0.133333333333333
"590",0.925490196078431,0.909803921568627,0.827450980392157,0.223529411764706,0.317647058823529,0.219607843137255
"591",0.937254901960784,0.929411764705882,0.886274509803922,0.00784313725490196,0.145098039215686,0.105882352941176
"592",0.203921568627451,0.2,0.184313725490196,0.301960784313725,0.372549019607843,0.294117647058824
"593",0,0,0,0.23921568627451,0.317647058823529,0.223529411764706
"594",0.92156862745098,0.909803921568627,0.870588235294118,0.0862745098039216,0.188235294117647,0.101960784313725
"595",0.870588235294118,0.854901960784314,0.815686274509804,0.215686274509804,0.309803921568627,0.219607843137255
"596",0.870588235294118,0.850980392156863,0.772549019607843,0.219607843137255,0.294117647058824,0.188235294117647
"597",0.92156862745098,0.909803921568627,0.870588235294118,0.435294117647059,0.470588235294118,0.403921568627451
"598",0.941176470588235,0.929411764705882,0.850980392156863,0.0235294117647059,0.152941176470588,0.0784313725490196
"599",0.925490196078431,0.909803921568627,0.827450980392157,0.298039215686275,0.36078431372549,0.282352941176471
"600",0.92156862745098,0.909803921568627,0.870588235294118,0.0352941176470588,0.180392156862745,0.113725490196078
"601",0.941176470588235,0.929411764705882,0.850980392156863,0.0666666666666667,0.172549019607843,0.0745098039215686
"602",0.929411764705882,0.913725490196078,0.827450980392157,0.0901960784313725,0.188235294117647,0.12156862745098
"603",0.925490196078431,0.909803921568627,0.827450980392157,0.117647058823529,0.231372549019608,0.117647058823529
"604",0.925490196078431,0.909803921568627,0.827450980392157,0.0941176470588235,0.196078431372549,0.0784313725490196
"605",0.92156862745098,0.909803921568627,0.870588235294118,0.0705882352941176,0.2,0.117647058823529
"606",0.874509803921569,0.858823529411765,0.784313725490196,0.125490196078431,0.235294117647059,0.141176470588235
"607",0.92156862745098,0.909803921568627,0.870588235294118,0.0705882352941176,0.172549019607843,0.101960784313725
"608",0.925490196078431,0.905882352941176,0.827450980392157,0.152941176470588,0.258823529411765,0.137254901960784
"609",0.92156862745098,0.909803921568627,0.870588235294118,0.176470588235294,0.27843137254902,0.211764705882353
"610",0.925490196078431,0.909803921568627,0.827450980392157,0.133333333333333,0.250980392156863,0.125490196078431
"611",0.901960784313726,0.886274509803922,0.807843137254902,0.274509803921569,0.341176470588235,0.243137254901961
"612",0.898039215686275,0.882352941176471,0.8,0.243137254901961,0.325490196078431,0.227450980392157
"613",0.862745098039216,0.847058823529412,0.772549019607843,0.223529411764706,0.317647058823529,0.2
"614",0.901960784313726,0.886274509803922,0.811764705882353,0.145098039215686,0.254901960784314,0.188235294117647
"615",0.925490196078431,0.909803921568627,0.827450980392157,0.0705882352941176,0.192156862745098,0.0823529411764706
"616",0.901960784313726,0.886274509803922,0.807843137254902,0.392156862745098,0.458823529411765,0.352941176470588
"617",0.925490196078431,0.909803921568627,0.827450980392157,0.0705882352941176,0.192156862745098,0.0823529411764706
"618",0.925490196078431,0.909803921568627,0.827450980392157,0.0745098039215686,0.184313725490196,0.137254901960784
"619",0.925490196078431,0.909803921568627,0.827450980392157,0.109803921568627,0.227450980392157,0.105882352941176
"620",0.901960784313726,0.886274509803922,0.807843137254902,0.117647058823529,0.23921568627451,0.164705882352941
"621",0.901960784313726,0.886274509803922,0.807843137254902,0.211764705882353,0.309803921568627,0.184313725490196
"622",0.925490196078431,0.909803921568627,0.827450980392157,0.0392156862745098,0.16078431372549,0.0705882352941176
"623",0.92156862745098,0.909803921568627,0.870588235294118,0.156862745098039,0.266666666666667,0.172549019607843
"624",0.92156862745098,0.909803921568627,0.870588235294118,0.227450980392157,0.305882352941176,0.215686274509804
"625",0.925490196078431,0.909803921568627,0.827450980392157,0.227450980392157,0.341176470588235,0.152941176470588
"626",0.925490196078431,0.909803921568627,0.827450980392157,0.0627450980392157,0.168627450980392,0.0705882352941176
"627",0.92156862745098,0.909803921568627,0.870588235294118,0.145098039215686,0.254901960784314,0.176470588235294
"628",0.941176470588235,0.929411764705882,0.850980392156863,0.00784313725490196,0.129411764705882,0.0666666666666667
"629",0.901960784313726,0.886274509803922,0.807843137254902,0.196078431372549,0.290196078431373,0.168627450980392
"630",0.925490196078431,0.909803921568627,0.827450980392157,0.149019607843137,0.254901960784314,0.133333333333333
"631",0.925490196078431,0.909803921568627,0.827450980392157,0.168627450980392,0.254901960784314,0.141176470588235
"632",0.901960784313726,0.886274509803922,0.807843137254902,0.152941176470588,0.23921568627451,0.141176470588235
"633",0.92156862745098,0.909803921568627,0.870588235294118,0.2,0.309803921568627,0.192156862745098
"634",0.63921568627451,0.8,1,0.0627450980392157,0.203921568627451,0.141176470588235
"635",0.925490196078431,0.905882352941176,0.827450980392157,0.192156862745098,0.298039215686275,0.203921568627451
"636",0.858823529411765,0.847058823529412,0.807843137254902,0.188235294117647,0.282352941176471,0.188235294117647
"637",0.941176470588235,0.929411764705882,0.850980392156863,0.0156862745098039,0.133333333333333,0.0627450980392157
"638",0.92156862745098,0.909803921568627,0.870588235294118,0.0941176470588235,0.207843137254902,0.137254901960784
"639",0.941176470588235,0.929411764705882,0.850980392156863,0.145098039215686,0.254901960784314,0.180392156862745
"640",0.925490196078431,0.909803921568627,0.827450980392157,0.129411764705882,0.223529411764706,0.137254901960784
"641",0.898039215686275,0.886274509803922,0.847058823529412,0.219607843137255,0.313725490196078,0.227450980392157
"642",0.925490196078431,0.909803921568627,0.827450980392157,0.00784313725490196,0.113725490196078,0.0431372549019608
"643",0.941176470588235,0.929411764705882,0.850980392156863,0.0862745098039216,0.211764705882353,0.117647058823529
"644",0.925490196078431,0.909803921568627,0.827450980392157,0.0862745098039216,0.2,0.0980392156862745
"645",0.92156862745098,0.909803921568627,0.870588235294118,0.0274509803921569,0.152941176470588,0.105882352941176
"646",0.96078431372549,0.945098039215686,0.866666666666667,0.0392156862745098,0.145098039215686,0.0745098039215686
"647",0.898039215686275,0.886274509803922,0.847058823529412,0.223529411764706,0.309803921568627,0.223529411764706
"648",0.925490196078431,0.909803921568627,0.827450980392157,0.137254901960784,0.247058823529412,0.129411764705882
"649",0.96078431372549,0.945098039215686,0.866666666666667,0.0470588235294118,0.188235294117647,0.125490196078431
"650",0.858823529411765,0.847058823529412,0.807843137254902,0.247058823529412,0.333333333333333,0.223529411764706
"651",0.925490196078431,0.909803921568627,0.827450980392157,0.223529411764706,0.32156862745098,0.196078431372549
"652",0.925490196078431,0.909803921568627,0.827450980392157,0.141176470588235,0.227450980392157,0.145098039215686
"653",0.925490196078431,0.909803921568627,0.827450980392157,0.12156862745098,0.219607843137255,0.152941176470588
"654",0.941176470588235,0.92156862745098,0.83921568627451,0.0627450980392157,0.196078431372549,0.113725490196078
"655",0.87843137254902,0.866666666666667,0.788235294117647,0.0745098039215686,0.196078431372549,0.0941176470588235
"656",0.937254901960784,0.929411764705882,0.886274509803922,0.00392156862745098,0.113725490196078,0.0509803921568627
"657",0.925490196078431,0.909803921568627,0.827450980392157,0.0745098039215686,0.184313725490196,0.137254901960784
"658",0.925490196078431,0.909803921568627,0.827450980392157,0.235294117647059,0.337254901960784,0.247058823529412
"659",0.92156862745098,0.909803921568627,0.870588235294118,0.188235294117647,0.286274509803922,0.215686274509804
"660",0.92156862745098,0.909803921568627,0.870588235294118,0.125490196078431,0.250980392156863,0.172549019607843
"661",0.929411764705882,0.913725490196078,0.831372549019608,0.12156862745098,0.231372549019608,0.12156862745098
"662",0.92156862745098,0.909803921568627,0.870588235294118,0.0588235294117647,0.184313725490196,0.12156862745098
"663",0.925490196078431,0.909803921568627,0.827450980392157,0.149019607843137,0.231372549019608,0.152941176470588
"664",0.925490196078431,0.909803921568627,0.827450980392157,0.203921568627451,0.313725490196078,0.2
"665",0.925490196078431,0.909803921568627,0.827450980392157,0.180392156862745,0.290196078431373,0.156862745098039
"666",0.937254901960784,0.92156862745098,0.847058823529412,0.141176470588235,0.266666666666667,0.156862745098039
"667",0.92156862745098,0.905882352941176,0.823529411764706,0.4,0.474509803921569,0.356862745098039
"668",0.941176470588235,0.929411764705882,0.850980392156863,0.141176470588235,0.266666666666667,0.172549019607843
"669",0.941176470588235,0.929411764705882,0.850980392156863,0.101960784313725,0.219607843137255,0.101960784313725
"670",0.92156862745098,0.905882352941176,0.823529411764706,0.266666666666667,0.380392156862745,0.223529411764706
"671",0.901960784313726,0.886274509803922,0.807843137254902,0.231372549019608,0.301960784313725,0.203921568627451
"672",0.909803921568627,0.894117647058824,0.823529411764706,0.372549019607843,0.415686274509804,0.337254901960784
"673",0.917647058823529,0.898039215686275,0.823529411764706,0.192156862745098,0.309803921568627,0.188235294117647
"674",0.909803921568627,0.894117647058824,0.819607843137255,0.16078431372549,0.254901960784314,0.137254901960784
"675",0.92156862745098,0.909803921568627,0.870588235294118,0.00784313725490196,0.125490196078431,0.0627450980392157
"676",0.925490196078431,0.909803921568627,0.827450980392157,0.0392156862745098,0.16078431372549,0.0666666666666667
"677",0.925490196078431,0.909803921568627,0.827450980392157,0.0901960784313725,0.215686274509804,0.12156862745098
"678",0.886274509803922,0.83921568627451,0.725490196078431,0.141176470588235,0.254901960784314,0.129411764705882
"679",0.952941176470588,0.937254901960784,0.858823529411765,0.262745098039216,0.325490196078431,0.231372549019608
"680",0.925490196078431,0.909803921568627,0.827450980392157,0.133333333333333,0.254901960784314,0.129411764705882
"681",0.92156862745098,0.909803921568627,0.858823529411765,0.137254901960784,0.223529411764706,0.145098039215686
"682",0.937254901960784,0.929411764705882,0.886274509803922,0.117647058823529,0.231372549019608,0.180392156862745
"683",0.92156862745098,0.909803921568627,0.870588235294118,0.12156862745098,0.231372549019608,0.156862745098039
"684",0.901960784313726,0.886274509803922,0.807843137254902,0.250980392156863,0.345098039215686,0.247058823529412
"685",0.92156862745098,0.909803921568627,0.870588235294118,0.101960784313725,0.231372549019608,0.149019607843137
"686",0.941176470588235,0.929411764705882,0.850980392156863,0.0941176470588235,0.207843137254902,0.101960784313725
"687",0.925490196078431,0.909803921568627,0.827450980392157,0.109803921568627,0.219607843137255,0.105882352941176
"688",0.925490196078431,0.909803921568627,0.827450980392157,0.113725490196078,0.223529411764706,0.145098039215686
"689",0.917647058823529,0.905882352941176,0.866666666666667,0.0823529411764706,0.192156862745098,0.145098039215686
"690",0.925490196078431,0.909803921568627,0.827450980392157,0.109803921568627,0.219607843137255,0.12156862745098
"691",0.925490196078431,0.909803921568627,0.827450980392157,0.125490196078431,0.227450980392157,0.109803921568627
"692",0.909803921568627,0.894117647058824,0.815686274509804,0.184313725490196,0.282352941176471,0.16078431372549
"693",0.92156862745098,0.909803921568627,0.870588235294118,0.16078431372549,0.262745098039216,0.192156862745098
"694",0.92156862745098,0.909803921568627,0.870588235294118,0.0705882352941176,0.188235294117647,0.12156862745098
"695",0.901960784313726,0.886274509803922,0.807843137254902,0.137254901960784,0.262745098039216,0.176470588235294
"696",0.901960784313726,0.886274509803922,0.807843137254902,0.105882352941176,0.211764705882353,0.141176470588235
"697",0.937254901960784,0.92156862745098,0.843137254901961,0.0745098039215686,0.188235294117647,0.0823529411764706
"698",0.925490196078431,0.909803921568627,0.827450980392157,0.250980392156863,0.407843137254902,0.298039215686275
"699",0.92156862745098,0.909803921568627,0.870588235294118,0.133333333333333,0.235294117647059,0.164705882352941
"700",0.956862745098039,0.941176470588235,0.862745098039216,0.0980392156862745,0.2,0.129411764705882
"701",0.905882352941176,0.890196078431372,0.811764705882353,0.211764705882353,0.294117647058824,0.219607843137255
"702",0.92156862745098,0.905882352941176,0.823529411764706,0.137254901960784,0.250980392156863,0.129411764705882
"703",0.898039215686275,0.886274509803922,0.847058823529412,0.129411764705882,0.231372549019608,0.152941176470588
"704",0.92156862745098,0.909803921568627,0.870588235294118,0.149019607843137,0.258823529411765,0.180392156862745
"705",0.925490196078431,0.909803921568627,0.827450980392157,0.305882352941176,0.403921568627451,0.2
"706",0.96078431372549,0.945098039215686,0.866666666666667,0.168627450980392,0.247058823529412,0.156862745098039
"707",0.917647058823529,0.901960784313726,0.819607843137255,0.180392156862745,0.274509803921569,0.16078431372549
"708",0.901960784313726,0.886274509803922,0.807843137254902,0.113725490196078,0.235294117647059,0.156862745098039
"709",0.905882352941176,0.894117647058824,0.854901960784314,0.0784313725490196,0.188235294117647,0.137254901960784
"710",0.92156862745098,0.909803921568627,0.870588235294118,0.145098039215686,0.243137254901961,0.168627450980392
"711",0.925490196078431,0.909803921568627,0.827450980392157,0.23921568627451,0.341176470588235,0.258823529411765
"712",0.925490196078431,0.909803921568627,0.827450980392157,0.0627450980392157,0.172549019607843,0.0745098039215686
"713",0.92156862745098,0.909803921568627,0.870588235294118,0.36078431372549,0.407843137254902,0.329411764705882
"714",0.945098039215686,0.929411764705882,0.850980392156863,0.00784313725490196,0.129411764705882,0.0705882352941176
"715",0.925490196078431,0.909803921568627,0.827450980392157,0.145098039215686,0.254901960784314,0.172549019607843
"716",0.890196078431372,0.854901960784314,0.749019607843137,0.12156862745098,0.23921568627451,0.113725490196078
"717",0.925490196078431,0.909803921568627,0.827450980392157,0.172549019607843,0.274509803921569,0.196078431372549
"718",0.92156862745098,0.909803921568627,0.870588235294118,0.113725490196078,0.227450980392157,0.149019607843137
"719",0.925490196078431,0.909803921568627,0.827450980392157,0.192156862745098,0.286274509803922,0.164705882352941
"720",0.901960784313726,0.886274509803922,0.807843137254902,0.16078431372549,0.262745098039216,0.192156862745098
"721",0.92156862745098,0.909803921568627,0.870588235294118,0.133333333333333,0.258823529411765,0.164705882352941
"722",0.901960784313726,0.886274509803922,0.807843137254902,0.250980392156863,0.345098039215686,0.254901960784314
"723",0.941176470588235,0.929411764705882,0.850980392156863,0.0823529411764706,0.2,0.105882352941176
"724",0.925490196078431,0.909803921568627,0.827450980392157,0.266666666666667,0.36078431372549,0.203921568627451
"725",0.901960784313726,0.886274509803922,0.807843137254902,0.133333333333333,0.250980392156863,0.129411764705882
"726",0.92156862745098,0.909803921568627,0.870588235294118,0.156862745098039,0.258823529411765,0.188235294117647
"727",0.901960784313726,0.886274509803922,0.807843137254902,0.164705882352941,0.262745098039216,0.184313725490196
"728",0.925490196078431,0.909803921568627,0.827450980392157,0.290196078431373,0.388235294117647,0.282352941176471
"729",0.905882352941176,0.890196078431372,0.807843137254902,0.294117647058824,0.411764705882353,0.254901960784314
"730",0.862745098039216,0.847058823529412,0.772549019607843,0.164705882352941,0.286274509803922,0.16078431372549
"731",0.925490196078431,0.909803921568627,0.827450980392157,0.0862745098039216,0.196078431372549,0.105882352941176
"732",0.925490196078431,0.909803921568627,0.827450980392157,0.509803921568627,0.52156862745098,0.43921568627451
"733",0.956862745098039,0.941176470588235,0.862745098039216,0.117647058823529,0.23921568627451,0.125490196078431
"734",0.933333333333333,0.92156862745098,0.882352941176471,0.0941176470588235,0.207843137254902,0.12156862745098
"735",0.925490196078431,0.909803921568627,0.827450980392157,0.129411764705882,0.243137254901961,0.125490196078431
"736",0.909803921568627,0.894117647058824,0.815686274509804,0.152941176470588,0.270588235294118,0.176470588235294
"737",0.92156862745098,0.909803921568627,0.870588235294118,0.196078431372549,0.301960784313725,0.184313725490196
"738",0.941176470588235,0.929411764705882,0.850980392156863,0.0862745098039216,0.188235294117647,0.12156862745098
"739",0.925490196078431,0.909803921568627,0.827450980392157,0.172549019607843,0.266666666666667,0.145098039215686
"740",0.92156862745098,0.909803921568627,0.870588235294118,0.215686274509804,0.294117647058824,0.215686274509804
"741",0.925490196078431,0.909803921568627,0.827450980392157,0.141176470588235,0.266666666666667,0.156862745098039
"742",0.925490196078431,0.909803921568627,0.827450980392157,0.101960784313725,0.203921568627451,0.109803921568627
"743",0.92156862745098,0.909803921568627,0.870588235294118,0.23921568627451,0.309803921568627,0.219607843137255
"744",0.925490196078431,0.909803921568627,0.827450980392157,0.176470588235294,0.258823529411765,0.16078431372549
"745",0.92156862745098,0.909803921568627,0.870588235294118,0.184313725490196,0.27843137254902,0.192156862745098
"746",0.925490196078431,0.909803921568627,0.827450980392157,0.23921568627451,0.333333333333333,0.243137254901961
"747",0.925490196078431,0.909803921568627,0.827450980392157,0.250980392156863,0.329411764705882,0.227450980392157
"748",0.854901960784314,0.815686274509804,0.717647058823529,0.654901960784314,0.654901960784314,0.56078431372549
"749",0.925490196078431,0.917647058823529,0.870588235294118,0.0784313725490196,0.180392156862745,0.109803921568627
"750",0.941176470588235,0.929411764705882,0.850980392156863,0.149019607843137,0.223529411764706,0.149019607843137
"751",0.63921568627451,0.8,1,0.0941176470588235,0.219607843137255,0.172549019607843
"752",0.92156862745098,0.909803921568627,0.870588235294118,0.129411764705882,0.243137254901961,0.164705882352941
"753",0.925490196078431,0.909803921568627,0.827450980392157,0.141176470588235,0.235294117647059,0.141176470588235
"754",0.901960784313726,0.886274509803922,0.807843137254902,0.215686274509804,0.313725490196078,0.188235294117647
"755",0.941176470588235,0.929411764705882,0.850980392156863,0.125490196078431,0.247058823529412,0.12156862745098
"756",0.941176470588235,0.929411764705882,0.850980392156863,0.113725490196078,0.227450980392157,0.125490196078431
"757",0.894117647058824,0.847058823529412,0.733333333333333,0.0980392156862745,0.196078431372549,0.0980392156862745
"758",0.925490196078431,0.909803921568627,0.827450980392157,0.247058823529412,0.337254901960784,0.227450980392157
"759",0.925490196078431,0.909803921568627,0.827450980392157,0.811764705882353,0.749019607843137,0.545098039215686
"760",0.862745098039216,0.847058823529412,0.772549019607843,0.192156862745098,0.313725490196078,0.172549019607843
"761",0.941176470588235,0.929411764705882,0.850980392156863,0.0470588235294118,0.164705882352941,0.0705882352941176
"762",0.898039215686275,0.886274509803922,0.847058823529412,0.145098039215686,0.254901960784314,0.16078431372549
"763",0.901960784313726,0.886274509803922,0.807843137254902,0.180392156862745,0.254901960784314,0.176470588235294
"764",0.92156862745098,0.909803921568627,0.870588235294118,0.235294117647059,0.329411764705882,0.250980392156863
"765",0.92156862745098,0.901960784313726,0.823529411764706,0.0862745098039216,0.184313725490196,0.105882352941176
"766",0.925490196078431,0.909803921568627,0.827450980392157,0.109803921568627,0.227450980392157,0.149019607843137
"767",0.92156862745098,0.909803921568627,0.870588235294118,0.176470588235294,0.298039215686275,0.192156862745098
"768",0.901960784313726,0.886274509803922,0.807843137254902,0.188235294117647,0.309803921568627,0.184313725490196
"769",0.925490196078431,0.909803921568627,0.827450980392157,0.145098039215686,0.262745098039216,0.137254901960784
"770",0.901960784313726,0.886274509803922,0.807843137254902,0.223529411764706,0.309803921568627,0.196078431372549
"771",0.933333333333333,0.917647058823529,0.831372549019608,0.125490196078431,0.231372549019608,0.137254901960784
"772",0.925490196078431,0.909803921568627,0.827450980392157,0.0549019607843137,0.16078431372549,0.0980392156862745
"773",0.929411764705882,0.913725490196078,0.827450980392157,0.0627450980392157,0.168627450980392,0.0941176470588235
"774",0.929411764705882,0.913725490196078,0.850980392156863,0.2,0.27843137254902,0.196078431372549
"775",0.92156862745098,0.909803921568627,0.866666666666667,0.101960784313725,0.223529411764706,0.176470588235294
"776",0.901960784313726,0.886274509803922,0.807843137254902,0.2,0.298039215686275,0.184313725490196
"777",0.925490196078431,0.909803921568627,0.827450980392157,0.137254901960784,0.254901960784314,0.129411764705882
"778",0.901960784313726,0.886274509803922,0.807843137254902,0.203921568627451,0.313725490196078,0.219607843137255
"779",0.92156862745098,0.909803921568627,0.870588235294118,0.0470588235294118,0.156862745098039,0.0901960784313725
"780",0.901960784313726,0.886274509803922,0.807843137254902,0.152941176470588,0.254901960784314,0.133333333333333
"781",0.925490196078431,0.909803921568627,0.827450980392157,0.0705882352941176,0.196078431372549,0.101960784313725
"782",0.92156862745098,0.905882352941176,0.823529411764706,0.137254901960784,0.262745098039216,0.180392156862745
"783",0.92156862745098,0.901960784313726,0.823529411764706,0.164705882352941,0.286274509803922,0.16078431372549
"784",0.925490196078431,0.909803921568627,0.827450980392157,0.176470588235294,0.274509803921569,0.152941176470588
"785",0.917647058823529,0.901960784313726,0.819607843137255,0.137254901960784,0.262745098039216,0.180392156862745
"786",0.925490196078431,0.909803921568627,0.827450980392157,0.137254901960784,0.258823529411765,0.188235294117647
"787",0.92156862745098,0.909803921568627,0.870588235294118,0.435294117647059,0.462745098039216,0.349019607843137
"788",0.92156862745098,0.909803921568627,0.870588235294118,0.125490196078431,0.207843137254902,0.125490196078431
"789",0.925490196078431,0.909803921568627,0.827450980392157,0.125490196078431,0.235294117647059,0.141176470588235
"790",0.901960784313726,0.886274509803922,0.807843137254902,0.235294117647059,0.329411764705882,0.23921568627451
"791",0.941176470588235,0.929411764705882,0.850980392156863,0.0823529411764706,0.184313725490196,0.0901960784313725
"792",0.92156862745098,0.909803921568627,0.870588235294118,0.0823529411764706,0.207843137254902,0.156862745098039
"793",0.937254901960784,0.929411764705882,0.886274509803922,0.0745098039215686,0.215686274509804,0.129411764705882
"794",0.925490196078431,0.909803921568627,0.827450980392157,0.137254901960784,0.23921568627451,0.12156862745098
"795",0.862745098039216,0.847058823529412,0.772549019607843,0.164705882352941,0.27843137254902,0.152941176470588
"796",0.92156862745098,0.909803921568627,0.870588235294118,0.0588235294117647,0.180392156862745,0.133333333333333
"797",0.92156862745098,0.909803921568627,0.870588235294118,0.156862745098039,0.27843137254902,0.196078431372549
"798",0.92156862745098,0.909803921568627,0.870588235294118,0.0156862745098039,0.141176470588235,0.0941176470588235
"799",0.941176470588235,0.929411764705882,0.850980392156863,0.0313725490196078,0.156862745098039,0.0941176470588235
"800",0.925490196078431,0.909803921568627,0.827450980392157,0.133333333333333,0.254901960784314,0.129411764705882
"801",0.92156862745098,0.909803921568627,0.870588235294118,0.0901960784313725,0.188235294117647,0.141176470588235
"802",0,0,0,0.305882352941176,0.345098039215686,0.27843137254902
"803",0.92156862745098,0.909803921568627,0.870588235294118,0.152941176470588,0.247058823529412,0.184313725490196
"804",0.92156862745098,0.909803921568627,0.870588235294118,0.0509803921568627,0.2,0.133333333333333
"805",0.92156862745098,0.909803921568627,0.870588235294118,0.282352941176471,0.356862745098039,0.282352941176471
"806",0.92156862745098,0.909803921568627,0.870588235294118,0.0705882352941176,0.196078431372549,0.129411764705882
"807",0.92156862745098,0.909803921568627,0.870588235294118,0.423529411764706,0.443137254901961,0.364705882352941
"808",0.92156862745098,0.909803921568627,0.870588235294118,0.0470588235294118,0.176470588235294,0.129411764705882
"809",0.901960784313726,0.886274509803922,0.807843137254902,0.203921568627451,0.298039215686275,0.215686274509804
"810",0.925490196078431,0.909803921568627,0.827450980392157,0.0941176470588235,0.192156862745098,0.113725490196078
"811",0.92156862745098,0.909803921568627,0.870588235294118,0.250980392156863,0.305882352941176,0.23921568627451
"812",0.92156862745098,0.909803921568627,0.870588235294118,0.43921568627451,0.470588235294118,0.392156862745098
"813",0.92156862745098,0.909803921568627,0.870588235294118,0.290196078431373,0.341176470588235,0.298039215686275
"814",0.92156862745098,0.909803921568627,0.870588235294118,0.329411764705882,0.396078431372549,0.309803921568627
"815",0.92156862745098,0.909803921568627,0.870588235294118,0.211764705882353,0.274509803921569,0.203921568627451
"816",0.925490196078431,0.913725490196078,0.874509803921569,0.0313725490196078,0.156862745098039,0.109803921568627
"817",0.92156862745098,0.909803921568627,0.870588235294118,0.0941176470588235,0.184313725490196,0.12156862745098
